country_id,country_name,date,Coverage,K-12 School Closure,Non-essential Businesses Closure,Gathering Limitations,Banning Gatherings of a Certain Size,Public information campaigns,Shelter-in-place Order,Close public transport,Travel Restrictions,State of Emergency Declaration,Note
USA,United States,03-19-2020,Targeted,,,,,,,Require closing (or prohibit most people from using it),,,"State by state variation, California starts on 19/03, then others follow  https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/emergencies-closures-states-handling-coronavirus-200317213356419.html  --------- Financial Times from 23/03/20 -----------    	Please use the sharing tools found via the share button at the top or side of articles. Copying articles to share with others is a breach of FT.com T&Cs and Copyright Policy. Email licensing@ft.com to buy additional rights. Subscribers may share up to 10 or 20 articles per month using the gift article service. More information can be found at https://www.ft.com/tour.  	https://www.ft.com/content/f96ada9f-bd2a-39a7-8b59-c4170f5a1101    	Peter Wells MAR 23, 22:46  More than 42% of the US now under 'stay at home' orders    New Mexico has become the latest state to issue a stay at home order, bringing the proportion of the US population under lockdown now and in coming days to more than 40 per cent.    The order from the southwestern state, which comes into effect at 8am on March 24, means the number of US states ordering residents to stay at their residences more than doubled on Monday to 15. Indiana, Massachusetts, Michigan, Ohio, Oregon, West Virginia and Wisconsin made such announcements earlier in the day.    The 15 states where those orders are effective or about to come into effect cover just over 42 per cent of the population in the 50 states and District of Columbia.    The number of confirmed coronavirus cases in the US has soared to more than 41,000 as of Monday, 579 of whom have died, according to John Hopkins University. That is more cases than any country after China and Italy, and the number of people who test positive is expected to continue to rise rapidly as the US ramps up the ability to test people with symptoms.    New York is the hardest-hit state, with the number of confirmed cases rising by 5,707 in the past 24 hours, Governor Andrew Cuomo announced on Monday, bringing the total number of cases to 20,875.    Some individual cities and counties have issued stay at home orders, even though the states have not. As such, the proportion of the population affected by those restrictions probably exceeds 42 per cent.    Texas, the US's second most-populous state, does not have a stay at home order in place, but local media reported the capital, Austin, was expected to take this route tomorrow, following in the footsteps of Dallas and Waco.  https://www.ft.com/content/f96ada9f-bd2a-39a7-8b59-c4170f5a1101"
USA,United States,02-02-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,"Starting Sunday, passengers flying to the U.S. from Hubei province in China will be placed under a 14-day quarantine. Archived link: https://web.archive.org/web/2020504091500/https://www.nbcnews.com/health/health-news/u-s-declares-public-health-emergency-over-coronavirus-n1127856https://www.nbcnews.com/health/health-news/u-s-declares-public-health-emergency-over-coronavirus-n1127856"
USA,United States,03-02-2020,,,,,,,,,Ban on high-risk regions,,"As of March 2, foreign nationals who have travelled to Iran within the past 14 days are denied permission to enter the US.  https://web.archive.org/web/2020410104600/https://edition.cnn.com/travel/article/coronavirus-travel-restrictions/"
UZB,Uzbekistan,03-16-2020,General,Require closing all levels,,,,,,,,,"Universities, schools, kindergartens are closed at the national level: https://web.archive.org/save/https://www.gazeta.uz/ru/2020/03/15/measures/"
UZB,Uzbekistan,03-16-2020,General,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,The work of cinemas and theatres is stopped: https://www.gazeta.uz/ru/2020/03/15/cinema-football/ 
UZB,Uzbekistan,03-21-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"All entertainment facilities are closed, including nightclubs, discos, spas and massage parlors, teahouses, canteens, cafeterias, cafes: https://www.gov.uz/uz/news/view/27024"
UZB,Uzbekistan,03-16-2020,General,,,Require cancelling,,,,,,,"All public events, including cultural and sports gatherings, are banned. Link: https://web.archive.org/save/https://www.gazeta.uz/ru/2020/03/15/measures/"
UZB,Uzbekistan,01-01-2020,,,,,No restrictions,,,,,,
UZB,Uzbekistan,03-23-2020,General,,,,Restrictions on gatherings between 10-100 people,,,,,,"Prohibition of weddings and other family celebrations, memorial and burial ceremonies with the participation of a large number of people. The ordered events are allowed to be held exclusively in case of extreme necessity and compactness, with the closest people, the number of which should not exceed 10-15 people: https://www.gov.uz/uz/news/view/27024  Link: "
UZB,Uzbekistan,04-28-2020,General,,,,Restrictions on gatherings of less than 10 people,,,,,,"https://web.archive.org/web/2020507165140/https://www.gov.uk/foreign-travel-advice/uzbekistan/coronavirus (as of 7 May)  https://web.archive.org/web/2020406202652/https://www.gov.uk/foreign-travel-advice/uzbekistan/coronavirus (as of 6 Apr)   UK travel advise: Uzbekistan  Further restrictive measures introduced by the Uzbekistan authorities include:  * prohibition of entry/exit from Tashkent by any mode of transport, with the exception of goods transportation and foreign nationals wishing to depart Uzbekistan (other cities, including Samarkand, are subject to similar restrictions)  * closure of restaurants, cafes, bars, fitness centres, entertainment venues, shopping malls and non-essential shops (supermarkets excluded)  * ban on holding of public events and some private events, including weddings and other family celebrations  * suspension of all public transport  * suspension of all domestic flights  * severe penalties (fine, community service and prison terms) for individuals found to be spreading false information regarding COVID-19.  "
UZB,Uzbekistan,03-16-2020,Targeted,,,,,Require closing (or prohibit most citizens from using it),,,,,Movement of passenger trains in interstate directions temporarily stops: https://www.gov.uz/en/news/view/26909
UZB,Uzbekistan,04-28-2020,General,,,,,Require closing (or prohibit most citizens from using it),,,,,"https://web.archive.org/web/2020507165140/https://www.gov.uk/foreign-travel-advice/uzbekistan/coronavirus (as of 7 May)  https://web.archive.org/web/2020406202652/https://www.gov.uk/foreign-travel-advice/uzbekistan/coronavirus (as of 6 Apr)   UK travel advise: Uzbekistan  Further restrictive measures introduced by the Uzbekistan authorities include:  * prohibition of entry/exit from Tashkent by any mode of transport, with the exception of goods transportation and foreign nationals wishing to depart Uzbekistan (other cities, including Samarkand, are subject to similar restrictions)  * closure of restaurants, cafes, bars, fitness centres, entertainment venues, shopping malls and non-essential shops (supermarkets excluded)  * ban on holding of public events and some private events, including weddings and other family celebrations  * suspension of all public transport  * suspension of all domestic flights  * severe penalties (fine, community service and prison terms) for individuals found to be spreading false information regarding COVID-19.  "
UZB,Uzbekistan,03-27-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"The Ministry of Internal Affairs also asked citizens if possible they were at home, not to go out without special need. Link:  https://podrobno.uz/cat/obchestvo/uzbekistan-polnostyu-priostanavlivaet-dvizhenie-transporta-mezhdu-oblastyami-/    It is prescribed not to go outside unless absolutely necessary; residents can leave their homes only to buy food or medicine. This restriction does not apply to employees of state and public organizations performing their duties. Everyone who goes outside is required to wear protective masks: https://t.me/iivuz/16227"
UZB,Uzbekistan,03-24-2020,Targeted,,,,,,,Require closing (or prohibit most people from using it),,,"Tashkent is closed for all types of vehicles (buses, cars, flights and the railway). The ban does not apply to transportation of people, as well as citizens with permanent registration in Tashkent at their entrance to the city. Link: https://www.kommersant.ru/doc/4299765"
UZB,Uzbekistan,03-27-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"Uzbek authorities announced that the cities of Samarkand, Namangan, and Andijan will be placed on lockdown from Friday, March 27. Link: https://www.garda.com/crisis24/news-alerts/326801/uzbekistan-government-to-lock-down-samarkand-namangan-and-andijan-from-march-27-due-to-covid-19-update-4 The Ministry of Internal Affairs also asked citizens if possible they were at home, not to go out without special need. Link: https://podrobno.uz/cat/obchestvo/uzbekistan-polnostyu-priostanavlivaet-dvizhenie-transporta-mezhdu-oblastyami-/  It is prescribed not to go outside unless absolutely necessary; residents can leave their homes only to buy food or medicine. This restriction does not apply to employees of state and public organizations performing their duties. Everyone who goes outside is required to wear protective masks: https://t.me/iivuz/16227"
UZB,Uzbekistan,03-01-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,"Visitors from China, South Korea, Iran, Italy, Afghanistan, Japan are placed directly or through other states in quarantine for a period of 14 days. The exceptions are official and government delegations, holders of public service and diplomatic passports, pilots and crew members of aircraft, locomotive crews, persons engaged in rail transportation, as well as drivers engaged in international road transport of goods.  Link: https://web.archive.org/web/2020416133648/https://www.gazeta.uz/ru/2020/03/04/covid-19/"
UZB,Uzbekistan,03-16-2020,,,,,,,,,Total border closure,,Uzbekistan effectively closed its borders on Sunday after Central Asia’s two biggest nations confirmed their first coronavirus cases: https://web.archive.org/web/2020427203658/https://uk.reuters.com/article/uk-health-coronavirus-kazakhstan-emergen/kazakhstan-uzbekistan-close-borders-after-first-coronavirus-cases-idUKKBN2120NV
UZB,Uzbekistan,04-28-2020,,,,,,,,,Ban on high-risk regions,,
UZB,Uzbekistan,05-01-2020,,,,,,,,,Total border closure,,"https://web.archive.org/web/2020507165140/https://www.gov.uk/foreign-travel-advice/uzbekistan/coronavirus (as of 7 May)  https://web.archive.org/web/2020406202652/https://www.gov.uk/foreign-travel-advice/uzbekistan/coronavirus (as of 6 Apr)   UK travel advise: Uzbekistan  Further restrictive measures introduced by the Uzbekistan authorities include:  * prohibition of entry/exit from Tashkent by any mode of transport, with the exception of goods transportation and foreign nationals wishing to depart Uzbekistan (other cities, including Samarkand, are subject to similar restrictions)  * closure of restaurants, cafes, bars, fitness centres, entertainment venues, shopping malls and non-essential shops (supermarkets excluded)  * ban on holding of public events and some private events, including weddings and other family celebrations  * suspension of all public transport  * suspension of all domestic flights  * severe penalties (fine, community service and prison terms) for individuals found to be spreading false information regarding COVID-19.  "
VEN,Venezuela,03-16-2020,General,Require closing all levels,,,,,,,,,All schools with classes suspended until no further notice https://www.caraotadigital.net/nacionales/delcy-rodriguez-anuncio-suspension-de-clases-tras-llegada-del-coronavirus-a-venezuela
VEN,Venezuela,03-16-2020,Targeted,,require closing (or work from home) all-butessential workplaces,,,,,,,,"On Monday, a quarantine entered into force in Caracas, as well as in the states of La Guaira, Miranda, Cojedes, Apure, Zulia and Táchira.(https://web.archive.org/web/2020429142541/https://www.expansion.com/economia/politica/2020/03/17/5e706fdfe5fdea6a038b46fd.html)"
VEN,Venezuela,03-17-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"The President of Venezuela, Nicolás Maduro , ordered a ""total quarantine"" on Monday that will take effect from this Tuesday and that will be applied in the 23 states of the country to stop the expansion of the coronavirus. ""I want to announce that starting tomorrow, Tuesday, March 17 at 5 in the morning, the entire Venezuela enters a social quarantine, the entire country, the 23 states and the capital district, all in the social quarantine, the collective quarantine"".  (https://web.archive.org/web/2020429142541/https://www.expansion.com/economia/politica/2020/03/17/5e706fdfe5fdea6a038b46fd.html)"
